Game Id,points,result,attendance,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,foulouts,points,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,team_tech_fouls,coach_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,personal_rebounds,player_turnovers,pls_min,effective_fg_pct,bench_points,points_in_paint_att,points_in_paint_made,points_in_paint_pct,true_shooting_att,true_shooting_pct,biggest_lead,fouls_drawn,offensive_fouls,efficiency,efficiency_game_score,defensive_rating,offensive_rating,coach_ejections,points_against,possessions,opponent_possessions,time_leading,defensive_points_per_possession,offensive_points_per_possession,team_fouls,total_fouls,second_chance_att,second_chance_made,second_chance_pct,fast_break_att,fast_break_made,fast_break_pct
48f402df-7f7a-478d-89ee-ad1f0db2e7d7,122,win,13653,4:00:00,46,99,46.5,13,34,38.2,33,65,50.8,3,17,21,81.0,14,37,26,6,4,4.33,16,0,0,122,0,17,3,11,6,0,2,0,0,60,5,1,57,51,6,11,53.0,21,55,30,54.5,108.24,56.4,20,16,1,141,105.0,109.727164887307,118.171251452925,0,111,103.24,101.16,39:57,1.08,1.18,0,16,11,6,54.5,2,0,0.0
e5612767-763a-4b2a-b9a7-78591e127f2d,110,win,20017,4:00:00,38,76,50.0,12,27,44.4,26,49,53.1,4,22,24,91.7,6,40,22,7,9,1.1,23,0,1,110,20,7,1,20,6,0,1,0,0,42,6,0,52,46,20,8,57.9,35,36,21,58.3,86.56,63.5,22,22,3,128,86.9,100.117785630153,108.310358408822,0,102,101.56,101.88,39:11,1.0,1.08,0,23,8,3,37.5,8,7,87.5
9e3f4dd3-b712-4adf-946a-f7cc679e194e,103,loss,20972,4:00:00,36,84,42.9,11,32,34.4,25,52,48.1,7,20,22,90.9,5,32,25,6,5,3.57,18,0,0,103,8,4,0,12,7,1,0,0,0,40,4,3,44,37,7,-1,49.4,24,35,20,57.1,93.68,55.0,4,21,0,115,83.7,108.559498956159,107.650501672241,0,104,95.68,95.8,3:50,1.09,1.08,0,18,7,2,28.6,4,3,75.0
26ceccd7-cb0a-4f23-9182-16e77852c2c9,104,win,19228,4:00:00,41,89,46.1,18,45,40.0,23,44,52.3,11,4,13,30.8,9,36,18,4,7,1.5,19,0,0,104,4,11,1,20,12,0,0,0,0,40,10,2,57,45,12,5,56.2,41,38,20,52.6,94.72,54.9,11,16,2,95,73.5,100.405679513185,105.348460291734,0,99,98.72,98.6,17:15,1.0,1.05,0,19,9,4,44.4,5,1,20.0
7e2b7854-b159-41ad-94d0-d4e10bf049e2,101,loss,18064,4:25:00,39,90,43.3,14,40,35.0,25,50,50.0,9,9,12,75.0,7,41,29,8,7,1.32,17,0,0,101,19,10,1,23,6,0,0,0,0,48,5,1,54,48,22,-3,51.1,32,44,24,54.5,95.28,53.0,19,14,1,105,74.0,93.5588341129903,90.7620416966211,0,104,111.28,111.16,41:45,0.93,0.91,0,17,7,3,42.9,13,8,61.5
3dbbe8a9-4d14-4fce-ac55-7757fd262e86,110,win,19800,4:00:00,43,86,50.0,9,30,30.0,34,56,60.7,5,15,22,68.2,9,31,18,11,2,2.57,18,0,0,110,13,16,1,22,7,1,0,0,0,38,6,1,47,40,7,1,55.2,27,30,19,63.3,95.68,57.5,12,24,2,125,90.6,110.056542810985,116.180819602873,0,109,94.68,99.04,30:33,1.15,1.16,0,18,10,6,60.0,7,5,71.4
f3696d37-afdb-4141-8b8f-ccc5c0d94247,114,win,19600,4:00:00,43,91,47.3,9,35,25.7,34,56,60.7,6,19,19,100.0,16,44,23,6,3,1.35,20,0,0,114,9,22,1,11,6,0,0,0,0,54,5,1,66,60,17,15,52.2,40,39,27,69.2,99.36,57.4,26,17,3,132,91.1,99.3178170144462,112.470402525651,0,99,101.36,99.68,43:35,0.98,1.12,0,20,11,6,54.5,6,4,66.7
0897ca0c-4c87-4aa0-a4a4-4f0074ef2db9,106,win,18315,4:00:00,43,83,51.8,11,36,30.6,32,47,68.1,3,9,13,69.2,5,46,28,8,3,1.47,24,0,0,106,15,8,1,18,11,0,1,0,0,50,7,4,62,51,19,31,58.4,45,34,25,73.5,88.72,59.7,35,17,3,122,81.9,75.8495145631068,102.198225993058,0,75,103.72,98.88,46:48,0.72,1.02,0,24,7,4,57.1,8,5,62.5
354cdcbb-e34d-4677-96d7-ca070e8e9a90,111,win,16510,4:00:00,41,98,41.8,19,41,46.3,22,57,38.6,5,10,16,62.5,16,47,21,8,6,1.5,19,0,0,111,11,21,0,17,10,0,1,0,0,36,7,3,73,63,14,19,51.5,37,43,18,41.9,105.04,52.8,20,14,3,121,87.0,91.0530482977039,107.725155279503,0,92,103.04,101.04,37:59,0.89,1.08,0,19,17,8,47.1,7,4,57.1
3558f62a-7177-42f9-9d0c-7a5e267e0bde,113,win,18997,4:00:00,46,84,54.8,12,27,44.4,34,57,59.6,1,9,10,90.0,11,31,24,9,6,1.2,20,0,0,113,13,18,2,20,8,0,0,0,0,60,7,1,50,42,20,12,61.9,45,44,30,68.2,88.4,63.9,15,13,1,127,91.2,105.560200668896,113.682092555332,0,101,99.4,95.68,17:53,1.02,1.14,0,20,12,7,58.3,8,6,75.0
8bacbb8b-ce00-4bbd-a8e4-bd3f6af9a0e5,110,win,11423,4:00:00,36,89,40.4,14,43,32.6,22,46,47.8,6,24,30,80.0,17,31,26,12,6,2.0,18,0,0,110,4,22,3,17,13,0,0,0,0,42,8,5,61,48,13,7,48.3,59,40,21,52.5,102.2,53.8,18,21,2,127,95.1,103.413654618474,108.695652173913,0,103,101.2,99.6,39:11,1.02,1.09,0,18,14,7,50.0,7,2,28.6
97d2881c-8b74-4737-b3ce-0d066458add2,117,loss,16508,4:00:00,42,92,45.7,11,33,33.3,31,59,52.5,4,22,24,91.7,12,31,30,7,3,2.73,24,0,0,117,24,12,1,15,8,0,0,0,0,52,6,2,51,43,11,-6,51.6,32,43,26,60.5,102.56,57.0,0,21,2,130,95.8,124.242424242424,114.079563182527,0,123,102.56,99.0,00:00,1.2,1.14,0,24,12,4,33.3,14,9,64.3
89c11ef3-6633-46d3-8d93-ae7a9b0ee05b,122,win,20031,4:00:00,46,86,53.5,12,38,31.6,34,48,70.8,1,18,19,94.7,5,32,24,11,6,2.0,24,0,0,122,34,12,0,28,10,0,0,1,0,60,4,6,47,37,12,28,60.5,44,36,30,83.3,94.36,64.6,33,17,4,139,103.3,91.8327471668621,120.363062352013,0,94,101.36,102.36,44:28,0.93,1.2,1,25,4,4,100.0,15,13,86.7
0edbfaa9-4c1c-4cbb-9bf0-410492eeea57,93,loss,17341,4:00:00,36,89,40.4,10,39,25.6,26,50,52.0,3,11,16,68.8,9,43,20,6,2,1.05,18,0,0,93,15,13,2,10,8,0,0,0,0,44,4,4,60,52,19,-9,46.1,24,40,22,55.0,96.04,48.4,7,13,2,88,57.5,94.8307921160283,86.0792299148464,0,102,108.04,107.56,10:51,0.94,0.86,0,18,8,6,75.0,12,6,50.0
fbe138ff-1dcf-4f13-a805-4cbe0e3ffd35,103,loss,15989,4:00:00,34,88,38.6,16,50,32.0,18,38,47.4,2,19,21,90.5,8,24,26,14,7,1.86,17,0,0,103,22,9,0,21,9,0,1,0,0,34,6,3,41,32,14,-26,47.7,32,31,17,54.8,97.24,53.0,0,17,2,109,83.3,124.806501547988,99.7675319643549,0,129,103.24,103.36,00:00,1.25,1.0,0,17,11,4,36.4,10,7,70.0
5a87e7ac-e6ff-4837-b841-25b435ee718a,103,win,18064,4:00:00,39,92,42.4,21,54,38.9,18,38,47.4,6,4,8,50.0,10,46,30,9,8,2.0,21,0,0,103,10,5,1,12,5,0,0,0,0,28,4,1,61,56,15,21,53.8,34,29,14,48.3,95.52,53.9,31,8,2,115,85.6,77.9171417711896,101.457840819543,0,82,101.52,105.24,47:40,0.81,1.01,0,21,8,2,25.0,10,4,40.0
830509b6-a19b-4426-bcda-8f6705efe455,101,win,14516,4:00:00,39,84,46.4,6,26,23.1,33,58,56.9,3,17,27,63.0,8,44,27,12,3,2.08,14,0,0,101,24,3,2,18,9,0,0,0,0,44,8,1,61,52,13,9,50.0,25,34,22,64.7,95.88,52.7,24,21,2,131,87.0,89.2510671323244,98.1726283048211,0,92,102.88,103.08,24:44,0.89,0.98,0,14,6,1,16.7,16,11,68.8
0b890f5b-4ed1-44ad-bb81-029641fa4c8d,95,loss,17341,4:00:00,39,96,40.6,12,41,29.3,27,55,49.1,10,5,6,83.3,13,31,16,7,3,1.78,22,0,0,95,20,18,2,18,8,0,0,0,0,44,7,1,52,44,9,-12,46.9,26,43,22,51.2,98.64,48.2,0,10,1,76,63.9,115.20241171404,98.3029801324503,0,107,96.64,92.88,00:00,1.11,0.98,0,22,10,6,60.0,10,9,90.0
bd96862c-6c27-43a6-ba6f-415d93d73b31,125,win,14960,4:00:00,46,89,51.7,20,42,47.6,26,47,55.3,5,13,21,61.9,10,34,36,4,6,4.5,18,0,0,125,11,16,1,11,7,0,0,0,0,44,6,1,51,44,8,12,62.9,49,40,22,55.0,98.24,63.6,13,18,2,151,113.3,114.326183731283,128.54792266557,0,113,97.24,98.84,26:38,1.16,1.29,0,18,10,6,60.0,7,4,57.1
ee7ba8bb-6024-492a-b991-c0e9424bffd4,95,win,16448,4:00:00,39,96,40.6,9,31,29.0,30,65,46.2,3,8,13,61.5,10,33,22,15,9,1.83,20,0,0,95,20,10,2,32,8,0,0,0,0,44,5,3,51,43,12,10,45.3,33,42,22,52.4,101.72,46.7,28,18,1,105,75.0,80.3706505295008,89.8600075671585,0,85,105.72,105.76,45:03,0.8,0.9,0,20,11,5,45.5,16,9,56.3
a6e0b16f-b003-4a2e-bf98-71b251b54c1e,131,win,10227,4:00:00,52,91,57.1,18,38,47.4,34,53,64.2,4,9,12,75.0,10,29,37,11,4,2.64,19,0,0,131,13,13,2,29,6,0,0,0,0,62,4,2,45,39,14,13,67.0,44,46,31,67.4,96.28,68.0,26,9,3,152,120.7,113.287250384025,128.079780993352,0,118,102.28,104.16,46:09,1.15,1.28,0,19,11,5,45.5,8,4,50.0
b1b0d309-62b4-46fa-b6e9-a3155a7875b4,110,loss,13889,4:00:00,42,101,41.6,15,39,38.5,27,62,43.5,7,11,15,73.3,20,26,27,12,12,1.59,23,0,1,110,18,21,0,24,11,0,1,2,0,50,9,2,57,46,17,-3,49.0,36,52,25,48.1,107.6,51.1,3,14,2,110,89.4,106.886114264094,105.162523900574,0,113,104.6,105.72,3:08,1.08,1.05,2,25,21,8,38.1,11,8,72.7
a992fcbc-f55c-46a0-9659-42dde5754ebd,118,win,14632,4:00:00,38,83,45.8,13,34,38.2,25,49,51.0,4,29,29,100.0,13,34,24,9,5,2.18,17,0,0,118,2,14,0,13,3,0,0,0,0,42,2,1,50,47,11,7,53.6,37,37,21,56.8,95.76,61.6,17,24,2,150,105.9,113.219094247246,125.853242320819,0,111,93.76,98.04,40:12,1.18,1.26,0,17,10,4,40.0,2,0,0.0
28208a83-c323-49c6-8010-384e5e76c4a9,106,win,12683,4:00:00,44,97,45.4,13,34,38.2,31,63,49.2,8,5,7,71.4,11,44,20,8,4,1.67,18,0,0,106,13,14,1,12,8,0,1,0,0,58,8,0,63,55,12,9,52.1,43,55,29,52.7,100.08,53.0,14,10,1,109,81.4,96.4214711729622,103.84012539185,0,97,102.08,100.6,40:49,0.95,1.04,0,18,13,6,46.2,9,5,55.6
9c0360b7-9c4f-4ca9-a278-07cde0d06b56,99,win,13722,4:00:00,35,92,38.0,15,42,35.7,20,50,40.0,6,14,19,73.7,13,38,18,8,5,1.5,14,0,0,99,20,12,2,19,11,0,0,1,0,32,8,3,62,51,12,5,46.2,30,36,16,44.4,100.36,49.3,5,18,1,105,73.6,91.2267080745342,97.6716653512234,0,94,101.36,103.04,1:22,0.93,0.98,1,15,16,6,37.5,17,7,41.2
e1c498c6-b5bb-4a7b-959a-95e396b2ca20,89,loss,9254,4:00:00,30,93,32.3,8,47,17.0,22,46,47.8,8,21,30,70.0,14,29,21,5,5,1.5,22,0,0,89,6,10,0,23,12,0,1,0,0,38,10,2,55,43,14,-28,36.6,45,40,19,47.5,106.2,41.9,2,23,5,69,51.2,115.566969577242,83.804143126177,0,117,106.2,101.24,00:55,1.1,0.84,0,22,18,4,22.2,7,3,42.9
798dd669-8de0-40d8-8972-2a2f82459371,119,win,18306,4:00:00,43,98,43.9,14,48,29.2,29,50,58.0,8,19,27,70.4,15,44,16,7,6,1.0,23,0,0,119,7,33,1,17,15,0,0,1,0,54,14,1,74,59,16,6,51.0,19,46,27,58.7,109.88,54.1,9,24,3,121,85.3,104.089904200442,106.363961387201,0,113,111.88,108.56,35:49,1.01,1.06,1,24,18,12,66.7,6,3,50.0
1a9b21ea-da56-41f1-aca3-2868feb3696d,119,win,18997,4:00:00,49,93,52.7,6,25,24.0,43,68,63.2,4,15,20,75.0,11,32,26,10,4,1.53,19,0,0,119,23,16,0,26,10,0,2,2,1,78,7,3,53,43,17,2,55.9,26,57,39,68.4,101.8,58.4,8,21,4,132,95.2,106.093579978237,110.38961038961,0,117,107.8,110.28,15:53,1.09,1.1,3,22,10,6,60.0,17,11,64.7
072620d5-0886-4d5d-aaa6-00612dee8421,107,win,16231,4:00:00,39,74,52.7,15,30,50.0,24,44,54.5,6,14,18,77.8,5,38,29,4,2,1.71,14,0,0,107,5,7,2,5,8,0,0,0,0,40,5,3,51,43,17,3,62.8,25,37,20,54.1,81.92,65.3,12,19,0,128,87.2,107.794361525705,111.551292743953,0,104,95.92,96.48,34:51,1.08,1.12,0,14,5,2,40.0,3,2,66.7
7185652b-e6e9-42d8-97b6-150a71b3f8f2,100,loss,13538,4:00:00,34,78,43.6,8,32,25.0,26,46,56.5,3,24,30,80.0,10,34,19,6,7,1.46,15,0,0,100,6,23,0,10,5,0,1,0,0,40,3,2,49,44,13,-9,48.7,44,35,20,57.1,91.2,54.8,4,23,1,117,79.0,110.323886639676,106.157112526539,0,109,94.2,98.8,3:00,1.16,1.06,0,15,10,9,90.0,4,3,75.0
b160d918-1cd3-4335-b76a-876c33d923a8,103,win,20438,4:00:00,38,77,49.4,12,28,42.9,26,49,53.1,4,15,21,71.4,5,30,24,9,4,1.71,15,0,0,103,11,4,0,20,6,0,0,1,0,36,2,4,41,35,14,5,57.1,30,33,18,54.5,86.24,59.7,18,17,0,114,83.0,101.114321089558,108.147837043259,0,98,95.24,96.92,46:58,1.03,1.08,1,16,5,1,20.0,8,4,50.0
de364c5b-5c88-4a1a-8894-3e6d1d62e525,117,win,17323,4:00:00,43,88,48.9,22,48,45.8,21,40,52.5,4,9,12,75.0,7,35,34,7,8,2.43,18,0,0,117,28,0,2,26,7,0,0,0,0,28,1,6,49,42,14,9,61.4,34,29,14,48.3,93.28,62.7,17,16,2,140,102.0,105.263157894737,114.391865467345,0,108,102.28,102.6,30:42,1.06,1.14,0,18,6,0,0.0,13,11,84.6
93596645-4ba3-40b4-9a0b-f68201411246,108,win,12977,4:00:00,42,81,51.9,16,34,47.1,26,47,55.3,4,8,14,57.1,3,33,28,9,7,2.55,16,0,0,108,15,6,1,8,7,0,0,1,0,46,6,1,43,36,11,2,61.7,34,40,23,57.5,87.16,62.0,20,16,1,128,93.8,108.473188702415,112.312811980033,0,106,96.16,97.72,33:51,1.1,1.12,1,17,4,3,75.0,12,6,50.0
42085910-63cf-41f4-a959-853d45a161e0,108,loss,16356,4:00:00,43,88,48.9,7,21,33.3,36,67,53.7,4,15,20,75.0,5,35,25,10,10,1.67,24,0,1,108,23,6,0,19,7,0,0,0,0,66,4,3,47,40,15,-1,52.8,38,56,33,58.9,96.8,55.8,10,23,1,123,85.5,99.3075801749271,101.123595505618,0,109,106.8,109.76,12:29,1.02,1.01,0,24,6,3,50.0,11,9,81.8
3a12ee5a-316c-4fa0-b5d0-bcb2664c5d17,112,win,0,4:00:00,42,80,52.5,10,30,33.3,32,50,64.0,3,18,22,81.8,4,33,27,8,7,3.38,21,0,0,112,18,6,0,16,6,0,2,0,0,54,4,2,43,37,8,13,58.8,35,38,27,71.1,89.68,62.4,16,16,4,131,99.3,97.4409448818898,119.555935098207,0,99,93.68,101.6,33:47,1.06,1.2,0,21,3,2,66.7,10,7,70.0
889a62ca-4a99-4072-8883-5c125cf01f60,98,loss,8702,4:00:00,35,87,40.2,11,36,30.6,24,51,47.1,3,17,19,89.5,12,29,21,6,2,1.91,18,0,0,98,9,10,0,16,5,0,0,1,0,40,5,0,46,41,11,-11,46.6,30,38,20,52.6,95.36,51.4,8,17,1,99,71.3,117.608977125593,103.857566765579,0,109,94.36,92.68,11:28,1.16,1.04,1,19,13,3,23.1,4,4,100.0
7e3ab0e3-8a1c-4eef-a035-362e648cc54e,98,loss,16590,4:00:00,35,82,42.7,7,28,25.0,28,54,51.9,4,21,26,80.8,5,27,18,11,4,2.0,24,0,0,98,6,7,0,16,9,0,0,0,0,38,7,2,41,32,9,-18,47.0,29,34,19,55.9,93.44,52.4,9,20,0,94,72.0,115.860966839792,100.574712643678,0,116,97.44,100.12,28:04,1.19,1.01,0,24,7,2,28.6,6,3,50.0
20d23777-9f90-4b8e-b491-214977094a23,123,win,15058,4:00:00,44,93,47.3,14,31,45.2,30,62,48.4,4,21,23,91.3,13,33,29,12,8,2.42,24,0,1,123,24,14,0,27,6,0,2,0,0,54,2,4,52,46,12,12,54.8,52,47,27,57.4,103.12,59.6,15,21,1,146,110.0,98.8247863247863,120.446533490012,0,111,102.12,112.32,30:35,1.09,1.2,0,24,11,6,54.5,18,10,55.6
3a06ec52-5a35-4b10-a0af-33e1f4be2f72,90,loss,14235,4:00:00,33,87,37.9,11,34,32.4,22,53,41.5,4,13,18,72.2,7,37,17,11,6,1.31,22,0,0,90,13,6,1,21,7,0,1,0,0,38,7,0,51,44,13,-6,44.3,41,40,19,47.5,94.92,47.4,3,21,4,90,61.6,96.8132311415894,88.3045525902669,0,96,101.92,99.16,7:34,0.94,0.88,0,22,7,2,28.6,9,6,66.7
3a8d4363-2673-4bd4-b796-e2cf653cd81c,89,loss,14101,4:00:00,35,89,39.3,12,41,29.3,23,48,47.9,7,7,10,70.0,7,36,23,9,12,1.28,13,0,0,89,12,8,0,11,10,0,0,0,0,40,7,3,53,43,18,-13,46.1,24,40,20,50.0,93.4,47.6,5,14,1,95,65.5,96.2990936555891,85.2490421455939,0,102,104.4,105.92,3:25,0.98,0.85,0,13,9,3,33.3,11,5,45.5
308c9d47-f541-4968-91b4-15ee38d2d2b8,98,loss,17341,4:00:00,33,82,40.2,16,43,37.2,17,39,43.6,4,16,21,76.2,7,30,19,5,5,1.27,20,0,0,98,10,5,0,15,6,0,0,1,1,28,4,2,43,37,15,-15,50.0,36,28,14,50.0,91.24,53.7,21,17,0,88,64.5,110.308473252636,98.7505038291012,0,113,99.24,102.44,33:01,1.14,0.99,2,22,5,2,40.0,8,4,50.0
156ec146-e7a9-45ab-8731-64d0d78e1c3e,84,loss,17136,4:00:00,31,89,34.8,17,52,32.7,14,37,37.8,4,5,7,71.4,7,35,17,8,7,0.81,33,0,2,84,3,12,1,22,7,0,0,0,0,22,5,2,49,42,21,-20,44.4,32,30,11,36.7,92.08,45.6,20,16,6,56,39.3,99.9231360491929,78.4460216660441,0,104,107.08,104.08,28:35,0.97,0.78,0,33,7,5,71.4,5,1,20.0
616ba450-307d-4c7c-a2d0-8dbc205a6793,110,win,16841,4:00:00,40,82,48.8,17,39,43.6,23,43,53.5,2,13,15,86.7,6,36,27,7,4,2.08,15,0,0,110,17,7,1,10,4,0,0,0,0,36,3,1,46,42,13,4,59.1,25,33,18,54.5,88.6,62.1,16,18,3,134,92.5,109.958506224066,113.871635610766,0,106,96.6,96.4,36:44,1.1,1.14,0,15,5,3,60.0,7,5,71.4
d7e58199-c347-4469-9302-4f4757db865a,140,win,14905,4:00:00,48,87,55.2,22,44,50.0,26,43,60.5,5,22,26,84.6,13,43,29,5,1,1.61,21,0,0,140,14,15,0,16,6,0,0,0,0,46,5,1,62,56,18,30,67.8,58,35,23,65.7,98.44,71.1,30,19,4,163,118.3,105.52570990023,135.344160866203,0,110,103.44,104.24,46:00,1.06,1.35,0,21,11,7,63.6,8,6,75.0
475e1bd3-6dbd-4ac3-b3a6-951718e7d0ec,95,win,16046,4:00:00,36,89,40.4,9,40,22.5,27,49,55.1,6,14,17,82.4,10,35,19,10,5,1.73,20,0,0,95,14,10,0,19,4,0,0,0,0,38,3,1,49,45,11,1,45.5,32,40,19,47.5,96.48,49.2,8,16,2,97,71.2,98.3675177898702,97.4558883873615,0,94,97.48,95.56,28:42,0.96,0.97,0,20,9,3,33.3,17,6,35.3
